IDS,,Classification,Candidate,,,,,,,,(Candidate) How do you think you measure up,,,,,Candidate Preference,,,,,,Partner,,,,,,,,(Partner) How do you think you measure up,,,,,Parterner Preference,,,,,,Correlation,Candidate Propensities,,,
iid,pid,match,gender,age,race,undergra,field_cd,zipcode,income,career_c,attr3_1,sinc3_1,fun3_1,intel3_1,amb3_1,attr1_1,sinc1_1,intel1_1,fun1_1,amb1_1,shar1_1,gender_o,age_o,race_o,undergra,field_cd,zipcode,income,career_c,attr3_1,sinc3_1,fun3_1,intel3_1,amb3_1,pf_o_att,pf_o_sin,pf_o_int,pf_o_fun,pf_o_amb,pf_o_sha,int_corr,imprace,imprelig,date,go_out
388,406,0,0,24,2,Colgate University,3,"94,960",47005,3,8,8,7,8,8,22,17,15,15,15,16,,27,4,Univ. of Bombay,8,400051,0,7,6,7,8,8,9,20,20,20,20,20,0,0.23,1,6,4,2
388,407,0,0,24,2,Colgate University,3,"94,960",47005,3,8,8,7,8,8,22,17,15,15,15,16,,24,2,Georgetown University,14,7901,0,6,7,9,8,7,8,30,15,15,15,15,10,0.4,1,6,4,2
388,408,0,0,24,2,Colgate University,3,"94,960",47005,3,8,8,7,8,8,22,17,15,15,15,16,,24,3,GW,13,0,0,9,8,7,10,8,9,20,10,20,20,10,20,0.14,1,6,4,2
388,409,0,0,24,2,Colgate University,3,"94,960",47005,3,8,8,7,8,8,22,17,15,15,15,16,,23,2,ecole polytechnique,5,0,0,2,7,9,8,9,8,20,15,20,20,10,15,-0.04,1,6,4,2
388,410,0,0,24,2,Colgate University,3,"94,960",47005,3,8,8,7,8,8,22,17,15,15,15,16,,27,2,Cornell University,8,10021,5080,7,10,6,10,10,20,20,20,20,20,10,10,0.21,1,6,4,2
388,411,0,0,24,2,Colgate University,3,"94,960",47005,3,8,8,7,8,8,22,17,15,15,15,16,,34,2,The American University,8,20817,6,8,6,9,7,5,35,35,15,15,25,10,0,0.35,1,6,4,2
388,412,0,0,24,2,Colgate University,3,"94,960",47005,3,8,8,7,8,8,22,17,15,15,15,16,,27,2,,8,7032,0,7,7,7,8,8,8,75,5,5,5,5,5,0.08,1,6,4,2
388,413,0,0,24,2,Colgate University,3,"94,960",47005,3,8,8,7,8,8,22,17,15,15,15,16,,26,2,Harvard,8,1801,0,8,7,9,7,8,6,10,10,30,30,5,15,0.54,1,6,4,2
388,414,0,0,24,2,Colgate University,3,"94,960",47005,3,8,8,7,8,8,22,17,15,15,15,16,,29,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,95,1,1,1,1,1,0.45,1,6,4,2
388,415,0,0,24,2,Colgate University,3,"94,960",47005,3,8,8,7,8,8,22,17,15,15,15,16,,31,2,GA Tech,8,30066,2318,7,8,4,10,8,10,10,20,40,10,10,10,0.27,1,6,4,2
389,397,0,0,21,2,Mary Baldwin College,1,"33,414",52805,1,8,10,9,7,5,20,30,20,20,0,10,,24,2,George Washington University,1,7675,0,1,7,7,7,10,9,20,21,21,22,6,10,0.29,1,1,3,1
389,398,1,0,21,2,Mary Baldwin College,1,"33,414",52805,1,8,10,9,7,5,20,30,20,20,0,10,,29,2,Cagliari - Italy,8,9012,0,7,7,6,10,7,8,45,10,10,30,0,5,-0.09,1,1,3,1
389,399,0,0,21,2,Mary Baldwin College,1,"33,414",52805,1,8,10,9,7,5,20,30,20,20,0,10,,29,2,University of Wisconsin-Madison,8,60611,8785,9,9,9,9,9,25,25,10,20,20,10,15,0.37,1,1,3,1
389,400,1,0,21,2,Mary Baldwin College,1,"33,414",52805,1,8,10,9,7,5,20,30,20,20,0,10,,26,2,Bocconi University Milan,8,80136,0,7,7,10,6,8,7,70,5,20,3,1,1,0.21,1,1,3,1
389,401,1,0,21,2,Mary Baldwin College,1,"33,414",52805,1,8,10,9,7,5,20,30,20,20,0,10,,31,2,University of Karlsruhe/Germany,8,10025,0,7,8,5,7,10,5,35,0,25,20,0,20,0.47,1,1,3,1
389,402,0,0,21,2,Mary Baldwin College,1,"33,414",52805,1,8,10,9,7,5,20,30,20,20,0,10,,29,4,University of Illinois/Champaign,2,0,0,7,6,8,7,10,9,25,20,15,25,10,5,-0.05,1,1,3,1
389,403,0,0,21,2,Mary Baldwin College,1,"33,414",52805,1,8,10,9,7,5,20,30,20,20,0,10,,22,2,Supaero (France),5,78100,0,7,4,8,7,9,9,20,25,20,15,5,15,0.36,1,1,3,1
389,404,1,0,21,2,Mary Baldwin College,1,"33,414",52805,1,8,10,9,7,5,20,30,20,20,0,10,,23,2,Ecole Polytechnique (France),5,78230,0,7,6,9,7,8,8,25,14,25,25,3,8,-0.05,1,1,3,1
389,405,0,0,21,2,Mary Baldwin College,1,"33,414",52805,1,8,10,9,7,5,20,30,20,20,0,10,,30,1,University of Vermont,13,10021,5080,8,8,10,9,10,30,30,25,20,15,5,5,-0.04,1,1,3,1
389,406,0,0,21,2,Mary Baldwin College,1,"33,414",52805,1,8,10,9,7,5,20,30,20,20,0,10,,27,4,Univ. of Bombay,8,400051,0,7,6,7,8,8,9,20,20,20,20,20,0,0.33,1,1,3,1
389,407,0,0,21,2,Mary Baldwin College,1,"33,414",52805,1,8,10,9,7,5,20,30,20,20,0,10,,24,2,Georgetown University,14,7901,0,6,7,9,8,7,8,30,15,15,15,15,10,0.7,1,1,3,1
389,408,1,0,21,2,Mary Baldwin College,1,"33,414",52805,1,8,10,9,7,5,20,30,20,20,0,10,,24,3,GW,13,0,0,9,8,7,10,8,9,20,10,20,20,10,20,0.32,1,1,3,1
389,409,1,0,21,2,Mary Baldwin College,1,"33,414",52805,1,8,10,9,7,5,20,30,20,20,0,10,,23,2,ecole polytechnique,5,0,0,2,7,9,8,9,8,20,15,20,20,10,15,0.44,1,1,3,1
389,410,1,0,21,2,Mary Baldwin College,1,"33,414",52805,1,8,10,9,7,5,20,30,20,20,0,10,,27,2,Cornell University,8,10021,5080,7,10,6,10,10,20,20,20,20,20,10,10,0.12,1,1,3,1
389,411,0,0,21,2,Mary Baldwin College,1,"33,414",52805,1,8,10,9,7,5,20,30,20,20,0,10,,34,2,The American University,8,20817,6,8,6,9,7,5,35,35,15,15,25,10,0,0.59,1,1,3,1
389,412,0,0,21,2,Mary Baldwin College,1,"33,414",52805,1,8,10,9,7,5,20,30,20,20,0,10,,27,2,,8,7032,0,7,7,7,8,8,8,75,5,5,5,5,5,0.04,1,1,3,1
389,413,1,0,21,2,Mary Baldwin College,1,"33,414",52805,1,8,10,9,7,5,20,30,20,20,0,10,,26,2,Harvard,8,1801,0,8,7,9,7,8,6,10,10,30,30,5,15,0.36,1,1,3,1
389,414,0,0,21,2,Mary Baldwin College,1,"33,414",52805,1,8,10,9,7,5,20,30,20,20,0,10,,29,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,95,1,1,1,1,1,-0.01,1,1,3,1
389,415,0,0,21,2,Mary Baldwin College,1,"33,414",52805,1,8,10,9,7,5,20,30,20,20,0,10,,31,2,GA Tech,8,30066,2318,7,8,4,10,8,10,10,20,40,10,10,10,0.3,1,1,3,1
390,397,0,0,30,4,Columbia,9,"0,0","0,0",2,8,8,8,8,8,10,20,20,10,10,30,,24,2,George Washington University,1,7675,0,1,7,7,7,10,9,20,21,21,22,6,10,0.26,1,10,4,3
390,398,0,0,30,4,Columbia,9,"0,0","0,0",2,8,8,8,8,8,10,20,20,10,10,30,,29,2,Cagliari - Italy,8,9012,0,7,7,6,10,7,8,45,10,10,30,0,5,0.36,1,10,4,3
390,399,0,0,30,4,Columbia,9,"0,0","0,0",2,8,8,8,8,8,10,20,20,10,10,30,,29,2,University of Wisconsin-Madison,8,60611,8785,9,9,9,9,9,25,25,10,20,20,10,15,0.68,1,10,4,3
390,400,0,0,30,4,Columbia,9,"0,0","0,0",2,8,8,8,8,8,10,20,20,10,10,30,,26,2,Bocconi University Milan,8,80136,0,7,7,10,6,8,7,70,5,20,3,1,1,0.59,1,10,4,3
390,401,0,0,30,4,Columbia,9,"0,0","0,0",2,8,8,8,8,8,10,20,20,10,10,30,,31,2,University of Karlsruhe/Germany,8,10025,0,7,8,5,7,10,5,35,0,25,20,0,20,0.6,1,10,4,3
390,402,0,0,30,4,Columbia,9,"0,0","0,0",2,8,8,8,8,8,10,20,20,10,10,30,,29,4,University of Illinois/Champaign,2,0,0,7,6,8,7,10,9,25,20,15,25,10,5,0.21,1,10,4,3
390,403,0,0,30,4,Columbia,9,"0,0","0,0",2,8,8,8,8,8,10,20,20,10,10,30,,22,2,Supaero (France),5,78100,0,7,4,8,7,9,9,20,25,20,15,5,15,0.19,1,10,4,3
390,404,1,0,30,4,Columbia,9,"0,0","0,0",2,8,8,8,8,8,10,20,20,10,10,30,,23,2,Ecole Polytechnique (France),5,78230,0,7,6,9,7,8,8,25,14,25,25,3,8,0.37,1,10,4,3
390,405,0,0,30,4,Columbia,9,"0,0","0,0",2,8,8,8,8,8,10,20,20,10,10,30,,30,1,University of Vermont,13,10021,5080,8,8,10,9,10,30,30,25,20,15,5,5,0.44,1,10,4,3
390,406,0,0,30,4,Columbia,9,"0,0","0,0",2,8,8,8,8,8,10,20,20,10,10,30,,27,4,Univ. of Bombay,8,400051,0,7,6,7,8,8,9,20,20,20,20,20,0,0.56,1,10,4,3
390,407,0,0,30,4,Columbia,9,"0,0","0,0",2,8,8,8,8,8,10,20,20,10,10,30,,24,2,Georgetown University,14,7901,0,6,7,9,8,7,8,30,15,15,15,15,10,0.74,1,10,4,3
390,408,0,0,30,4,Columbia,9,"0,0","0,0",2,8,8,8,8,8,10,20,20,10,10,30,,24,3,GW,13,0,0,9,8,7,10,8,9,20,10,20,20,10,20,0.25,1,10,4,3
390,409,0,0,30,4,Columbia,9,"0,0","0,0",2,8,8,8,8,8,10,20,20,10,10,30,,23,2,ecole polytechnique,5,0,0,2,7,9,8,9,8,20,15,20,20,10,15,0.41,1,10,4,3
390,410,0,0,30,4,Columbia,9,"0,0","0,0",2,8,8,8,8,8,10,20,20,10,10,30,,27,2,Cornell University,8,10021,5080,7,10,6,10,10,20,20,20,20,20,10,10,-0.03,1,10,4,3
390,411,0,0,30,4,Columbia,9,"0,0","0,0",2,8,8,8,8,8,10,20,20,10,10,30,,34,2,The American University,8,20817,6,8,6,9,7,5,35,35,15,15,25,10,0,0.39,1,10,4,3
390,412,0,0,30,4,Columbia,9,"0,0","0,0",2,8,8,8,8,8,10,20,20,10,10,30,,27,2,,8,7032,0,7,7,7,8,8,8,75,5,5,5,5,5,-0.19,1,10,4,3
390,413,0,0,30,4,Columbia,9,"0,0","0,0",2,8,8,8,8,8,10,20,20,10,10,30,,26,2,Harvard,8,1801,0,8,7,9,7,8,6,10,10,30,30,5,15,0.17,1,10,4,3
390,414,1,0,30,4,Columbia,9,"0,0","0,0",2,8,8,8,8,8,10,20,20,10,10,30,,29,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,95,1,1,1,1,1,-0.03,1,10,4,3
390,415,1,0,30,4,Columbia,9,"0,0","0,0",2,8,8,8,8,8,10,20,20,10,10,30,,31,2,GA Tech,8,30066,2318,7,8,4,10,8,10,10,20,40,10,10,10,0.64,1,10,4,3
391,397,0,0,28,2,Brown,6,"20,852",50725,6,8,9,9,9,7,35,0,35,10,10,10,,24,2,George Washington University,1,7675,0,1,7,7,7,10,9,20,21,21,22,6,10,0.35,1,5,4,1
391,398,0,0,28,2,Brown,6,"20,852",50725,6,8,9,9,9,7,35,0,35,10,10,10,,29,2,Cagliari - Italy,8,9012,0,7,7,6,10,7,8,45,10,10,30,0,5,0.26,1,5,4,1
391,399,0,0,28,2,Brown,6,"20,852",50725,6,8,9,9,9,7,35,0,35,10,10,10,,29,2,University of Wisconsin-Madison,8,60611,8785,9,9,9,9,9,25,25,10,20,20,10,15,0.7,1,5,4,1
391,400,0,0,28,2,Brown,6,"20,852",50725,6,8,9,9,9,7,35,0,35,10,10,10,,26,2,Bocconi University Milan,8,80136,0,7,7,10,6,8,7,70,5,20,3,1,1,0.72,1,5,4,1
391,401,0,0,28,2,Brown,6,"20,852",50725,6,8,9,9,9,7,35,0,35,10,10,10,,31,2,University of Karlsruhe/Germany,8,10025,0,7,8,5,7,10,5,35,0,25,20,0,20,0.53,1,5,4,1
391,402,0,0,28,2,Brown,6,"20,852",50725,6,8,9,9,9,7,35,0,35,10,10,10,,29,4,University of Illinois/Champaign,2,0,0,7,6,8,7,10,9,25,20,15,25,10,5,0.4,1,5,4,1
391,403,0,0,28,2,Brown,6,"20,852",50725,6,8,9,9,9,7,35,0,35,10,10,10,,22,2,Supaero (France),5,78100,0,7,4,8,7,9,9,20,25,20,15,5,15,-0.02,1,5,4,1
391,404,0,0,28,2,Brown,6,"20,852",50725,6,8,9,9,9,7,35,0,35,10,10,10,,23,2,Ecole Polytechnique (France),5,78230,0,7,6,9,7,8,8,25,14,25,25,3,8,0.85,1,5,4,1
391,405,0,0,28,2,Brown,6,"20,852",50725,6,8,9,9,9,7,35,0,35,10,10,10,,30,1,University of Vermont,13,10021,5080,8,8,10,9,10,30,30,25,20,15,5,5,0.17,1,5,4,1
391,406,0,0,28,2,Brown,6,"20,852",50725,6,8,9,9,9,7,35,0,35,10,10,10,,27,4,Univ. of Bombay,8,400051,0,7,6,7,8,8,9,20,20,20,20,20,0,0.11,1,5,4,1
391,407,0,0,28,2,Brown,6,"20,852",50725,6,8,9,9,9,7,35,0,35,10,10,10,,24,2,Georgetown University,14,7901,0,6,7,9,8,7,8,30,15,15,15,15,10,0.34,1,5,4,1
391,408,0,0,28,2,Brown,6,"20,852",50725,6,8,9,9,9,7,35,0,35,10,10,10,,24,3,GW,13,0,0,9,8,7,10,8,9,20,10,20,20,10,20,0.09,1,5,4,1
391,409,0,0,28,2,Brown,6,"20,852",50725,6,8,9,9,9,7,35,0,35,10,10,10,,23,2,ecole polytechnique,5,0,0,2,7,9,8,9,8,20,15,20,20,10,15,0.55,1,5,4,1
391,410,1,0,28,2,Brown,6,"20,852",50725,6,8,9,9,9,7,35,0,35,10,10,10,,27,2,Cornell University,8,10021,5080,7,10,6,10,10,20,20,20,20,20,10,10,0.08,1,5,4,1
391,411,0,0,28,2,Brown,6,"20,852",50725,6,8,9,9,9,7,35,0,35,10,10,10,,34,2,The American University,8,20817,6,8,6,9,7,5,35,35,15,15,25,10,0,0.11,1,5,4,1
391,412,0,0,28,2,Brown,6,"20,852",50725,6,8,9,9,9,7,35,0,35,10,10,10,,27,2,,8,7032,0,7,7,7,8,8,8,75,5,5,5,5,5,-0.24,1,5,4,1
391,413,0,0,28,2,Brown,6,"20,852",50725,6,8,9,9,9,7,35,0,35,10,10,10,,26,2,Harvard,8,1801,0,8,7,9,7,8,6,10,10,30,30,5,15,-0.4,1,5,4,1
391,414,0,0,28,2,Brown,6,"20,852",50725,6,8,9,9,9,7,35,0,35,10,10,10,,29,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,95,1,1,1,1,1,0.07,1,5,4,1
391,415,0,0,28,2,Brown,6,"20,852",50725,6,8,9,9,9,7,35,0,35,10,10,10,,31,2,GA Tech,8,30066,2318,7,8,4,10,8,10,10,20,40,10,10,10,0.37,1,5,4,1
392,397,0,0,26,2,Columbia,6,"10,128",49409,6,4,7,7,8,7,15,20,15,30,10,10,,24,2,George Washington University,1,7675,0,1,7,7,7,10,9,20,21,21,22,6,10,0.29,6,1,4,3
392,398,1,0,26,2,Columbia,6,"10,128",49409,6,4,7,7,8,7,15,20,15,30,10,10,,29,2,Cagliari - Italy,8,9012,0,7,7,6,10,7,8,45,10,10,30,0,5,0.4,6,1,4,3
392,399,0,0,26,2,Columbia,6,"10,128",49409,6,4,7,7,8,7,15,20,15,30,10,10,,29,2,University of Wisconsin-Madison,8,60611,8785,9,9,9,9,9,25,25,10,20,20,10,15,0.5,6,1,4,3
392,400,0,0,26,2,Columbia,6,"10,128",49409,6,4,7,7,8,7,15,20,15,30,10,10,,26,2,Bocconi University Milan,8,80136,0,7,7,10,6,8,7,70,5,20,3,1,1,0.34,6,1,4,3
392,401,0,0,26,2,Columbia,6,"10,128",49409,6,4,7,7,8,7,15,20,15,30,10,10,,31,2,University of Karlsruhe/Germany,8,10025,0,7,8,5,7,10,5,35,0,25,20,0,20,0.54,6,1,4,3
392,402,0,0,26,2,Columbia,6,"10,128",49409,6,4,7,7,8,7,15,20,15,30,10,10,,29,4,University of Illinois/Champaign,2,0,0,7,6,8,7,10,9,25,20,15,25,10,5,0.12,6,1,4,3
392,403,0,0,26,2,Columbia,6,"10,128",49409,6,4,7,7,8,7,15,20,15,30,10,10,,22,2,Supaero (France),5,78100,0,7,4,8,7,9,9,20,25,20,15,5,15,0.16,6,1,4,3
392,404,1,0,26,2,Columbia,6,"10,128",49409,6,4,7,7,8,7,15,20,15,30,10,10,,23,2,Ecole Polytechnique (France),5,78230,0,7,6,9,7,8,8,25,14,25,25,3,8,0.18,6,1,4,3
392,405,0,0,26,2,Columbia,6,"10,128",49409,6,4,7,7,8,7,15,20,15,30,10,10,,30,1,University of Vermont,13,10021,5080,8,8,10,9,10,30,30,25,20,15,5,5,0.45,6,1,4,3
392,406,0,0,26,2,Columbia,6,"10,128",49409,6,4,7,7,8,7,15,20,15,30,10,10,,27,4,Univ. of Bombay,8,400051,0,7,6,7,8,8,9,20,20,20,20,20,0,0.41,6,1,4,3
392,407,0,0,26,2,Columbia,6,"10,128",49409,6,4,7,7,8,7,15,20,15,30,10,10,,24,2,Georgetown University,14,7901,0,6,7,9,8,7,8,30,15,15,15,15,10,0.75,6,1,4,3
392,408,0,0,26,2,Columbia,6,"10,128",49409,6,4,7,7,8,7,15,20,15,30,10,10,,24,3,GW,13,0,0,9,8,7,10,8,9,20,10,20,20,10,20,0.29,6,1,4,3
392,409,0,0,26,2,Columbia,6,"10,128",49409,6,4,7,7,8,7,15,20,15,30,10,10,,23,2,ecole polytechnique,5,0,0,2,7,9,8,9,8,20,15,20,20,10,15,0.43,6,1,4,3
392,410,0,0,26,2,Columbia,6,"10,128",49409,6,4,7,7,8,7,15,20,15,30,10,10,,27,2,Cornell University,8,10021,5080,7,10,6,10,10,20,20,20,20,20,10,10,-0.26,6,1,4,3
392,411,0,0,26,2,Columbia,6,"10,128",49409,6,4,7,7,8,7,15,20,15,30,10,10,,34,2,The American University,8,20817,6,8,6,9,7,5,35,35,15,15,25,10,0,0.46,6,1,4,3
392,412,0,0,26,2,Columbia,6,"10,128",49409,6,4,7,7,8,7,15,20,15,30,10,10,,27,2,,8,7032,0,7,7,7,8,8,8,75,5,5,5,5,5,-0.27,6,1,4,3
392,413,0,0,26,2,Columbia,6,"10,128",49409,6,4,7,7,8,7,15,20,15,30,10,10,,26,2,Harvard,8,1801,0,8,7,9,7,8,6,10,10,30,30,5,15,0.17,6,1,4,3
392,414,0,0,26,2,Columbia,6,"10,128",49409,6,4,7,7,8,7,15,20,15,30,10,10,,29,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,95,1,1,1,1,1,-0.34,6,1,4,3
392,415,0,0,26,2,Columbia,6,"10,128",49409,6,4,7,7,8,7,15,20,15,30,10,10,,31,2,GA Tech,8,30066,2318,7,8,4,10,8,10,10,20,40,10,10,10,0.62,6,1,4,3
393,397,1,0,22,2,Smith College,6,"11,733",65693,6,7,9,8,8,8,8,20,25,25,12,10,,24,2,George Washington University,1,7675,0,1,7,7,7,10,9,20,21,21,22,6,10,0.08,4,8,7,1
393,398,1,0,22,2,Smith College,6,"11,733",65693,6,7,9,8,8,8,8,20,25,25,12,10,,29,2,Cagliari - Italy,8,9012,0,7,7,6,10,7,8,45,10,10,30,0,5,0.36,4,8,7,1
393,399,0,0,22,2,Smith College,6,"11,733",65693,6,7,9,8,8,8,8,20,25,25,12,10,,29,2,University of Wisconsin-Madison,8,60611,8785,9,9,9,9,9,25,25,10,20,20,10,15,0.43,4,8,7,1
393,400,0,0,22,2,Smith College,6,"11,733",65693,6,7,9,8,8,8,8,20,25,25,12,10,,26,2,Bocconi University Milan,8,80136,0,7,7,10,6,8,7,70,5,20,3,1,1,0.25,4,8,7,1
393,401,0,0,22,2,Smith College,6,"11,733",65693,6,7,9,8,8,8,8,20,25,25,12,10,,31,2,University of Karlsruhe/Germany,8,10025,0,7,8,5,7,10,5,35,0,25,20,0,20,0.42,4,8,7,1
393,402,0,0,22,2,Smith College,6,"11,733",65693,6,7,9,8,8,8,8,20,25,25,12,10,,29,4,University of Illinois/Champaign,2,0,0,7,6,8,7,10,9,25,20,15,25,10,5,-0.18,4,8,7,1
393,403,1,0,22,2,Smith College,6,"11,733",65693,6,7,9,8,8,8,8,20,25,25,12,10,,22,2,Supaero (France),5,78100,0,7,4,8,7,9,9,20,25,20,15,5,15,-0.14,4,8,7,1
393,404,0,0,22,2,Smith College,6,"11,733",65693,6,7,9,8,8,8,8,20,25,25,12,10,,23,2,Ecole Polytechnique (France),5,78230,0,7,6,9,7,8,8,25,14,25,25,3,8,-0.02,4,8,7,1
393,405,0,0,22,2,Smith College,6,"11,733",65693,6,7,9,8,8,8,8,20,25,25,12,10,,30,1,University of Vermont,13,10021,5080,8,8,10,9,10,30,30,25,20,15,5,5,0.64,4,8,7,1
393,406,1,0,22,2,Smith College,6,"11,733",65693,6,7,9,8,8,8,8,20,25,25,12,10,,27,4,Univ. of Bombay,8,400051,0,7,6,7,8,8,9,20,20,20,20,20,0,0.29,4,8,7,1
393,407,0,0,22,2,Smith College,6,"11,733",65693,6,7,9,8,8,8,8,20,25,25,12,10,,24,2,Georgetown University,14,7901,0,6,7,9,8,7,8,30,15,15,15,15,10,0.66,4,8,7,1
393,408,0,0,22,2,Smith College,6,"11,733",65693,6,7,9,8,8,8,8,20,25,25,12,10,,24,3,GW,13,0,0,9,8,7,10,8,9,20,10,20,20,10,20,0.25,4,8,7,1
393,409,0,0,22,2,Smith College,6,"11,733",65693,6,7,9,8,8,8,8,20,25,25,12,10,,23,2,ecole polytechnique,5,0,0,2,7,9,8,9,8,20,15,20,20,10,15,0.36,4,8,7,1
393,410,0,0,22,2,Smith College,6,"11,733",65693,6,7,9,8,8,8,8,20,25,25,12,10,,27,2,Cornell University,8,10021,5080,7,10,6,10,10,20,20,20,20,20,10,10,-0.5,4,8,7,1
393,411,0,0,22,2,Smith College,6,"11,733",65693,6,7,9,8,8,8,8,20,25,25,12,10,,34,2,The American University,8,20817,6,8,6,9,7,5,35,35,15,15,25,10,0,0.36,4,8,7,1
393,412,0,0,22,2,Smith College,6,"11,733",65693,6,7,9,8,8,8,8,20,25,25,12,10,,27,2,,8,7032,0,7,7,7,8,8,8,75,5,5,5,5,5,0,4,8,7,1
393,413,0,0,22,2,Smith College,6,"11,733",65693,6,7,9,8,8,8,8,20,25,25,12,10,,26,2,Harvard,8,1801,0,8,7,9,7,8,6,10,10,30,30,5,15,-0.01,4,8,7,1
393,414,1,0,22,2,Smith College,6,"11,733",65693,6,7,9,8,8,8,8,20,25,25,12,10,,29,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,95,1,1,1,1,1,-0.51,4,8,7,1
393,415,0,0,22,2,Smith College,6,"11,733",65693,6,7,9,8,8,8,8,20,25,25,12,10,,31,2,GA Tech,8,30066,2318,7,8,4,10,8,10,10,20,40,10,10,10,0.68,4,8,7,1
394,397,0,0,24,2,Wesleyan University,6,"94,403",45736,6,9,8,7,7,7,18,19,16,15,15,17,,24,2,George Washington University,1,7675,0,1,7,7,7,10,9,20,21,21,22,6,10,0.1,1,6,4,2
394,398,0,0,24,2,Wesleyan University,6,"94,403",45736,6,9,8,7,7,7,18,19,16,15,15,17,,29,2,Cagliari - Italy,8,9012,0,7,7,6,10,7,8,45,10,10,30,0,5,0.45,1,6,4,2
394,399,0,0,24,2,Wesleyan University,6,"94,403",45736,6,9,8,7,7,7,18,19,16,15,15,17,,29,2,University of Wisconsin-Madison,8,60611,8785,9,9,9,9,9,25,25,10,20,20,10,15,0.46,1,6,4,2
394,400,0,0,24,2,Wesleyan University,6,"94,403",45736,6,9,8,7,7,7,18,19,16,15,15,17,,26,2,Bocconi University Milan,8,80136,0,7,7,10,6,8,7,70,5,20,3,1,1,0.27,1,6,4,2
394,401,0,0,24,2,Wesleyan University,6,"94,403",45736,6,9,8,7,7,7,18,19,16,15,15,17,,31,2,University of Karlsruhe/Germany,8,10025,0,7,8,5,7,10,5,35,0,25,20,0,20,0.55,1,6,4,2
394,402,0,0,24,2,Wesleyan University,6,"94,403",45736,6,9,8,7,7,7,18,19,16,15,15,17,,29,4,University of Illinois/Champaign,2,0,0,7,6,8,7,10,9,25,20,15,25,10,5,0.17,1,6,4,2
394,403,0,0,24,2,Wesleyan University,6,"94,403",45736,6,9,8,7,7,7,18,19,16,15,15,17,,22,2,Supaero (France),5,78100,0,7,4,8,7,9,9,20,25,20,15,5,15,0,1,6,4,2
394,404,1,0,24,2,Wesleyan University,6,"94,403",45736,6,9,8,7,7,7,18,19,16,15,15,17,,23,2,Ecole Polytechnique (France),5,78230,0,7,6,9,7,8,8,25,14,25,25,3,8,0.1,1,6,4,2
394,405,0,0,24,2,Wesleyan University,6,"94,403",45736,6,9,8,7,7,7,18,19,16,15,15,17,,30,1,University of Vermont,13,10021,5080,8,8,10,9,10,30,30,25,20,15,5,5,0.4,1,6,4,2
394,406,0,0,24,2,Wesleyan University,6,"94,403",45736,6,9,8,7,7,7,18,19,16,15,15,17,,27,4,Univ. of Bombay,8,400051,0,7,6,7,8,8,9,20,20,20,20,20,0,0.39,1,6,4,2
394,407,0,0,24,2,Wesleyan University,6,"94,403",45736,6,9,8,7,7,7,18,19,16,15,15,17,,24,2,Georgetown University,14,7901,0,6,7,9,8,7,8,30,15,15,15,15,10,0.78,1,6,4,2
394,408,0,0,24,2,Wesleyan University,6,"94,403",45736,6,9,8,7,7,7,18,19,16,15,15,17,,24,3,GW,13,0,0,9,8,7,10,8,9,20,10,20,20,10,20,0.15,1,6,4,2
394,409,0,0,24,2,Wesleyan University,6,"94,403",45736,6,9,8,7,7,7,18,19,16,15,15,17,,23,2,ecole polytechnique,5,0,0,2,7,9,8,9,8,20,15,20,20,10,15,0.35,1,6,4,2
394,410,0,0,24,2,Wesleyan University,6,"94,403",45736,6,9,8,7,7,7,18,19,16,15,15,17,,27,2,Cornell University,8,10021,5080,7,10,6,10,10,20,20,20,20,20,10,10,-0.22,1,6,4,2
394,411,0,0,24,2,Wesleyan University,6,"94,403",45736,6,9,8,7,7,7,18,19,16,15,15,17,,34,2,The American University,8,20817,6,8,6,9,7,5,35,35,15,15,25,10,0,0.4,1,6,4,2
394,412,0,0,24,2,Wesleyan University,6,"94,403",45736,6,9,8,7,7,7,18,19,16,15,15,17,,27,2,,8,7032,0,7,7,7,8,8,8,75,5,5,5,5,5,-0.34,1,6,4,2
394,413,0,0,24,2,Wesleyan University,6,"94,403",45736,6,9,8,7,7,7,18,19,16,15,15,17,,26,2,Harvard,8,1801,0,8,7,9,7,8,6,10,10,30,30,5,15,0.18,1,6,4,2
394,414,0,0,24,2,Wesleyan University,6,"94,403",45736,6,9,8,7,7,7,18,19,16,15,15,17,,29,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,95,1,1,1,1,1,-0.26,1,6,4,2
394,415,0,0,24,2,Wesleyan University,6,"94,403",45736,6,9,8,7,7,7,18,19,16,15,15,17,,31,2,GA Tech,8,30066,2318,7,8,4,10,8,10,10,20,40,10,10,10,0.53,1,6,4,2
395,397,0,0,33,2,Penn State University,6,"16,803",33906,6,8,8,7,9,7,20,20,20,10,10,20,,24,2,George Washington University,1,7675,0,1,7,7,7,10,9,20,21,21,22,6,10,0.28,1,2,4,2
